1.000000 0.000700
0.993181 0.002168
0.972909 0.006438
0.939737 0.013083
0.894570 0.021512
0.838641 0.031021
0.773474 0.040819
0.700848 0.050199
0.622743 0.058599
0.541290 0.065288
0.458710 0.069920
0.377257 0.071872
0.299152 0.070253
0.226526 0.064830
0.161359 0.056334
0.105430 0.045687
0.060263 0.034184
0.027091 0.022563
0.006819 0.010269
0.000000 0.000000
0.006819 -0.003659
0.027091 -0.007526
0.060263 -0.008415
0.105430 -0.006805
0.161359 -0.003530
0.226526 0.000701
0.299152 0.004829
0.377257 0.007907
0.458710 0.009745
0.541290 0.010714
0.622743 0.011010
0.700848 0.010412
0.773474 0.009032
0.838641 0.007069
0.894570 0.004856
0.939737 0.002737
0.972909 0.000946
0.993181 -0.000268
1.000000 -0.000700
