1.000000 0.000760
0.998379 0.001199
0.993525 0.002514
0.985471 0.004697
0.974268 0.007731
0.959990 0.011578
0.942728 0.016174
0.922595 0.021430
0.899721 0.027246
0.874255 0.033506
0.846362 0.040090
0.816223 0.046873
0.784032 0.053725
0.750000 0.060543
0.714346 0.067266
0.677302 0.073858
0.639109 0.080180
0.600013 0.085964
0.560268 0.090953
0.520133 0.095079
0.479867 0.098366
0.439732 0.100795
0.399987 0.102273
0.360891 0.102748
0.322698 0.102265
0.285654 0.100898
0.250000 0.098594
0.215968 0.095152
0.183777 0.090463
0.153638 0.084581
0.125745 0.077653
0.100279 0.069842
0.077405 0.061367
0.057272 0.052292
0.040010 0.042745
0.025732 0.032881
0.014529 0.022796
0.006475 0.013345
0.001621 0.005179
0.000000 0.000000
0.001621 -0.006347
0.006475 -0.012469
0.014529 -0.018129
0.025732 -0.021855
0.040010 -0.024902
0.057272 -0.027644
0.077405 -0.029637
0.100279 -0.031080
0.125745 -0.032068
0.153638 -0.032535
0.183777 -0.032404
0.215968 -0.031647
0.250000 -0.030306
0.285654 -0.028499
0.322698 -0.026404
0.360891 -0.024157
0.399987 -0.021843
0.439732 -0.019543
0.479867 -0.017275
0.520133 -0.015044
0.560268 -0.012898
0.600013 -0.010924
0.639109 -0.009190
0.677302 -0.007686
0.714346 -0.006380
0.750000 -0.005248
0.784032 -0.004266
0.816223 -0.003412
0.846362 -0.002684
0.874255 -0.002087
0.899721 -0.001621
0.922595 -0.001275
0.942728 -0.001037
0.959990 -0.000887
0.974268 -0.000805
0.985471 -0.000769
0.993525 -0.000758
0.998379 -0.000759
1.000000 -0.000760
