1.000000 0.000377
0.993181 0.003859
0.972909 0.014382
0.939737 0.026886
0.894570 0.040528
0.838641 0.055222
0.773474 0.070169
0.700848 0.084674
0.622743 0.097976
0.541290 0.109231
0.458710 0.117765
0.377257 0.122784
0.299152 0.123474
0.226526 0.119176
0.161359 0.109714
0.105430 0.095084
0.060263 0.075614
0.027091 0.051754
0.006819 0.024489
0.000000 0.000000
0.006819 -0.018823
0.027091 -0.034552
0.060263 -0.044549
0.105430 -0.048561
0.161359 -0.047690
0.226526 -0.043098
0.299152 -0.036093
0.377257 -0.027888
0.458710 -0.019499
0.541290 -0.011594
0.622743 -0.004748
0.700848 0.000530
0.773474 0.003977
0.838641 0.005527
0.894570 0.005426
0.939737 0.003916
0.972909 0.001682
0.993181 0.000355
1.000000 -0.000377
