1.000000 0.000147
0.993181 0.004093
0.972909 0.016075
0.939737 0.029749
0.894570 0.044236
0.838641 0.059671
0.773474 0.075297
0.700848 0.090459
0.622743 0.104377
0.541290 0.116235
0.458710 0.125323
0.377257 0.130839
0.299152 0.132041
0.226526 0.128193
0.161359 0.118882
0.105430 0.103857
0.060263 0.083115
0.027091 0.057033
0.006819 0.027136
0.000000 0.000000
0.006819 -0.021734
0.027091 -0.039225
0.060263 -0.050564
0.105430 -0.055190
0.161359 -0.054271
0.226526 -0.049154
0.299152 -0.041209
0.377257 -0.031700
0.458710 -0.021836
0.541290 -0.012526
0.622743 -0.004520
0.700848 0.001646
0.773474 0.005667
0.838641 0.007438
0.894570 0.007214
0.939737 0.005257
0.972909 0.002424
0.993181 0.000770
1.000000 -0.000147
