1.000000 0.001128
0.998379 0.001691
0.993525 0.003380
0.985471 0.006193
0.974268 0.010117
0.959990 0.015118
0.942728 0.021125
0.922595 0.028022
0.899721 0.035645
0.874255 0.043778
0.846362 0.052227
0.816223 0.060807
0.784032 0.069329
0.750000 0.077681
0.714346 0.085893
0.677302 0.094056
0.639109 0.102008
0.600013 0.109227
0.560268 0.115200
0.520133 0.119879
0.479867 0.123449
0.439732 0.126024
0.399987 0.127586
0.360891 0.128108
0.322698 0.127404
0.285654 0.125259
0.250000 0.121599
0.215968 0.116610
0.183777 0.110541
0.153638 0.103405
0.125745 0.094923
0.100279 0.085256
0.077405 0.074726
0.057272 0.063019
0.040010 0.050978
0.025732 0.039479
0.014529 0.028397
0.006475 0.016349
0.001621 0.005417
0.000000 0.000000
0.001621 -0.004664
0.006475 -0.011306
0.014529 -0.017843
0.025732 -0.022150
0.040010 -0.025767
0.057272 -0.029409
0.077405 -0.032638
0.100279 -0.034936
0.125745 -0.036618
0.153638 -0.037685
0.183777 -0.037910
0.215968 -0.037094
0.250000 -0.035166
0.285654 -0.032248
0.322698 -0.028564
0.360891 -0.024389
0.399987 -0.020038
0.439732 -0.015807
0.479867 -0.011739
0.520133 -0.007801
0.560268 -0.004119
0.600013 -0.000972
0.639109 0.001442
0.677302 0.003180
0.714346 0.004358
0.750000 0.005086
0.784032 0.005460
0.816223 0.005565
0.846362 0.005430
0.874255 0.005050
0.899721 0.004447
0.922595 0.003665
0.942728 0.002761
0.959990 0.001806
0.974268 0.000881
0.985471 0.000062
0.993525 -0.000579
0.998379 -0.000988
1.000000 -0.001128
