1.000000 0.000793
0.998379 0.001243
0.993525 0.002590
0.985471 0.004829
0.974268 0.007941
0.959990 0.011891
0.942728 0.016611
0.922595 0.022012
0.899721 0.027988
0.874255 0.034414
0.846362 0.041162
0.816223 0.048104
0.784032 0.055104
0.750000 0.062056
0.714346 0.068911
0.677302 0.075642
0.639109 0.082108
0.600013 0.088018
0.560268 0.093095
0.520133 0.097270
0.479867 0.100582
0.439732 0.103023
0.399987 0.104509
0.360891 0.104988
0.322698 0.104486
0.285654 0.103049
0.250000 0.100626
0.215968 0.097048
0.183777 0.092236
0.153638 0.086243
0.125745 0.079179
0.100279 0.071204
0.077405 0.062547
0.057272 0.053240
0.040010 0.043472
0.025732 0.033464
0.014529 0.023290
0.006475 0.013611
0.001621 0.005200
0.000000 0.000000
0.001621 -0.006199
0.006475 -0.012366
0.014529 -0.018103
0.025732 -0.021881
0.040010 -0.024979
0.057272 -0.027800
0.077405 -0.029902
0.100279 -0.031421
0.125745 -0.032469
0.153638 -0.032990
0.183777 -0.032890
0.215968 -0.032129
0.250000 -0.030735
0.285654 -0.028830
0.322698 -0.026594
0.360891 -0.024177
0.399987 -0.021684
0.439732 -0.019213
0.479867 -0.016786
0.520133 -0.014405
0.560268 -0.012122
0.600013 -0.010045
0.639109 -0.008251
0.677302 -0.006726
0.714346 -0.005432
0.750000 -0.004336
0.784032 -0.003407
0.816223 -0.002619
0.846362 -0.001967
0.874255 -0.001457
0.899721 -0.001085
0.922595 -0.000839
0.942728 -0.000702
0.959990 -0.000649
0.974268 -0.000656
0.985471 -0.000695
0.993525 -0.000743
0.998379 -0.000779
1.000000 -0.000793
