1.000000 0.001016
0.998379 0.001541
0.993525 0.003117
0.985471 0.005738
0.974268 0.009392
0.959990 0.014042
0.942728 0.019620
0.922595 0.026018
0.899721 0.033092
0.874255 0.040656
0.846362 0.048538
0.816223 0.056571
0.784032 0.064586
0.750000 0.072472
0.714346 0.080231
0.677302 0.087916
0.639109 0.095373
0.600013 0.102156
0.560268 0.107830
0.520133 0.112341
0.479867 0.115825
0.439732 0.118355
0.399987 0.119892
0.360891 0.120400
0.322698 0.119763
0.285654 0.117854
0.250000 0.114606
0.215968 0.110088
0.183777 0.104438
0.153638 0.097683
0.125745 0.089674
0.100279 0.080571
0.077405 0.070666
0.057272 0.059758
0.040010 0.048475
0.025732 0.037474
0.014529 0.026695
0.006475 0.015436
0.001621 0.005345
0.000000 0.000000
0.001621 -0.005176
0.006475 -0.011659
0.014529 -0.017930
0.025732 -0.022060
0.040010 -0.025504
0.057272 -0.028873
0.077405 -0.031726
0.100279 -0.033764
0.125745 -0.035235
0.153638 -0.036120
0.183777 -0.036236
0.215968 -0.035438
0.250000 -0.033689
0.285654 -0.031108
0.322698 -0.027907
0.360891 -0.024318
0.399987 -0.020587
0.439732 -0.016943
0.479867 -0.013422
0.520133 -0.010002
0.560268 -0.006787
0.600013 -0.003997
0.639109 -0.001790
0.677302 -0.000123
0.714346 0.001094
0.750000 0.001945
0.784032 0.002504
0.816223 0.002837
0.846362 0.002964
0.874255 0.002880
0.899721 0.002602
0.922595 0.002163
0.942728 0.001606
0.959990 0.000988
0.974268 0.000368
0.985471 -0.000191
0.993525 -0.000634
0.998379 -0.000918
1.000000 -0.001016
