1.000000 0.000075
0.993181 0.003765
0.972909 0.014821
0.939737 0.027460
0.894570 0.040614
0.838641 0.054333
0.773474 0.067931
0.700848 0.080811
0.622743 0.092300
0.541290 0.101734
0.458710 0.108550
0.377257 0.112152
0.299152 0.112038
0.226526 0.107712
0.161359 0.098919
0.105430 0.085557
0.060263 0.067730
0.027091 0.045901
0.006819 0.021435
0.000000 0.000000
0.006819 -0.016115
0.027091 -0.027906
0.060263 -0.034723
0.105430 -0.036232
0.161359 -0.033514
0.226526 -0.027766
0.299152 -0.020147
0.377257 -0.011712
0.458710 -0.003461
0.541290 0.003838
0.622743 0.009590
0.700848 0.013412
0.773474 0.015125
0.838641 0.014727
0.894570 0.012523
0.939737 0.008837
0.972909 0.004425
0.993181 0.001298
1.000000 -0.000075
