1.000000 0.001426
0.998379 0.002090
0.993525 0.004084
0.985471 0.007409
0.974268 0.012058
0.959990 0.017996
0.942728 0.025150
0.922595 0.033382
0.899721 0.042473
0.874255 0.052129
0.846362 0.062094
0.816223 0.072135
0.784032 0.082015
0.750000 0.091614
0.714346 0.101037
0.677302 0.110477
0.639109 0.119754
0.600013 0.128140
0.560268 0.134913
0.520133 0.140042
0.479867 0.143841
0.439732 0.146535
0.399987 0.148166
0.360891 0.148726
0.322698 0.147842
0.285654 0.145065
0.250000 0.140301
0.215968 0.134056
0.183777 0.126866
0.153638 0.118710
0.125745 0.108963
0.100279 0.097787
0.077405 0.085588
0.057272 0.071740
0.040010 0.057671
0.025732 0.044844
0.014529 0.032951
0.006475 0.018790
0.001621 0.005610
0.000000 0.000000
0.001621 -0.003296
0.006475 -0.010360
0.014529 -0.017610
0.025732 -0.022391
0.040010 -0.026471
0.057272 -0.030844
0.077405 -0.035078
0.100279 -0.038071
0.125745 -0.040317
0.153638 -0.041873
0.183777 -0.042386
0.215968 -0.041522
0.250000 -0.039117
0.285654 -0.035296
0.322698 -0.030320
0.360891 -0.024578
0.399987 -0.018570
0.439732 -0.012771
0.479867 -0.007237
0.520133 -0.001911
0.560268 0.003018
0.600013 0.007119
0.639109 0.010086
0.677302 0.012014
0.714346 0.013089
0.750000 0.013488
0.784032 0.013367
0.816223 0.012864
0.846362 0.012026
0.874255 0.010852
0.899721 0.009380
0.922595 0.007681
0.942728 0.005848
0.959990 0.003996
0.974268 0.002251
0.985471 0.000737
0.993525 -0.000433
0.998379 -0.001173
1.000000 -0.001426
