1.000000 0.000610
0.998379 0.000999
0.993525 0.002160
0.985471 0.004086
0.974268 0.006757
0.959990 0.010133
0.942728 0.014153
0.922595 0.018739
0.899721 0.023818
0.874255 0.029314
0.846362 0.035136
0.816223 0.041185
0.784032 0.047357
0.750000 0.053547
0.714346 0.059663
0.677302 0.065613
0.639109 0.071270
0.600013 0.076469
0.560268 0.081056
0.520133 0.084956
0.479867 0.088128
0.439732 0.090497
0.399987 0.091941
0.360891 0.092397
0.322698 0.092004
0.285654 0.090954
0.250000 0.089204
0.215968 0.086394
0.183777 0.082267
0.153638 0.076897
0.125745 0.070604
0.100279 0.063551
0.077405 0.055914
0.057272 0.047914
0.040010 0.039384
0.025732 0.030188
0.014529 0.020509
0.006475 0.012120
0.001621 0.005082
0.000000 0.000000
0.001621 -0.007034
0.006475 -0.012943
0.014529 -0.018245
0.025732 -0.021734
0.040010 -0.024549
0.057272 -0.026924
0.077405 -0.028412
0.100279 -0.029506
0.125745 -0.030210
0.153638 -0.030432
0.183777 -0.030156
0.215968 -0.029424
0.250000 -0.028322
0.285654 -0.026968
0.322698 -0.025522
0.360891 -0.024062
0.399987 -0.022580
0.439732 -0.021067
0.479867 -0.019535
0.520133 -0.018001
0.560268 -0.016481
0.600013 -0.014986
0.639109 -0.013530
0.677302 -0.012120
0.714346 -0.010764
0.750000 -0.009467
0.784032 -0.008235
0.816223 -0.007076
0.846362 -0.005995
0.874255 -0.005000
0.899721 -0.004098
0.922595 -0.003292
0.942728 -0.002587
0.959990 -0.001987
0.974268 -0.001493
0.985471 -0.001108
0.993525 -0.000832
0.998379 -0.000666
1.000000 -0.000610
