1.000000 0.001192
0.998379 0.001777
0.993525 0.003532
0.985471 0.006455
0.974268 0.010536
0.959990 0.015739
0.942728 0.021993
0.922595 0.029178
0.899721 0.037117
0.874255 0.045578
0.846362 0.054354
0.816223 0.063249
0.784032 0.072064
0.750000 0.080685
0.714346 0.089158
0.677302 0.097596
0.639109 0.105834
0.600013 0.113305
0.560268 0.119451
0.520133 0.124227
0.479867 0.127845
0.439732 0.130446
0.399987 0.132023
0.360891 0.132554
0.322698 0.131811
0.285654 0.129529
0.250000 0.125631
0.215968 0.120372
0.183777 0.114061
0.153638 0.106705
0.125745 0.097950
0.100279 0.087958
0.077405 0.077068
0.057272 0.064899
0.040010 0.052421
0.025732 0.040636
0.014529 0.029379
0.006475 0.016875
0.001621 0.005459
0.000000 0.000000
0.001621 -0.004370
0.006475 -0.011102
0.014529 -0.017793
0.025732 -0.022202
0.040010 -0.025919
0.057272 -0.029718
0.077405 -0.033164
0.100279 -0.035612
0.125745 -0.037415
0.153638 -0.038588
0.183777 -0.038875
0.215968 -0.038048
0.250000 -0.036018
0.285654 -0.032905
0.322698 -0.028942
0.360891 -0.024430
0.399987 -0.019722
0.439732 -0.015153
0.479867 -0.010768
0.520133 -0.006531
0.560268 -0.002580
0.600013 0.000772
0.639109 0.003306
0.677302 0.005085
0.714346 0.006241
0.750000 0.006898
0.784032 0.007165
0.816223 0.007139
0.846362 0.006852
0.874255 0.006301
0.899721 0.005511
0.922595 0.004531
0.942728 0.003427
0.959990 0.002279
0.974268 0.001176
0.985471 0.000208
0.993525 -0.000548
0.998379 -0.001028
1.000000 -0.001192
