1.000000 0.001233
0.998379 0.001831
0.993525 0.003628
0.985471 0.006621
0.974268 0.010800
0.959990 0.016130
0.942728 0.022541
0.922595 0.029907
0.899721 0.038047
0.874255 0.046715
0.846362 0.055698
0.816223 0.064792
0.784032 0.073791
0.750000 0.082582
0.714346 0.091220
0.677302 0.099832
0.639109 0.108250
0.600013 0.115880
0.560268 0.122134
0.520133 0.126972
0.479867 0.130622
0.439732 0.133239
0.399987 0.134825
0.360891 0.135360
0.322698 0.134593
0.285654 0.132226
0.250000 0.128177
0.215968 0.122747
0.183777 0.116284
0.153638 0.108789
0.125745 0.099862
0.100279 0.089664
0.077405 0.078547
0.057272 0.066086
0.040010 0.053332
0.025732 0.041366
0.014529 0.029999
0.006475 0.017208
0.001621 0.005485
0.000000 0.000000
0.001621 -0.004183
0.006475 -0.010973
0.014529 -0.017761
0.025732 -0.022235
0.040010 -0.026015
0.057272 -0.029914
0.077405 -0.033497
0.100279 -0.036039
0.125745 -0.037919
0.153638 -0.039158
0.183777 -0.039484
0.215968 -0.038651
0.250000 -0.036555
0.285654 -0.033320
0.322698 -0.029182
0.360891 -0.024455
0.399987 -0.019522
0.439732 -0.014739
0.479867 -0.010155
0.520133 -0.005729
0.560268 -0.001609
0.600013 0.001874
0.639109 0.004483
0.677302 0.006287
0.714346 0.007429
0.750000 0.008042
0.784032 0.008241
0.816223 0.008133
0.846362 0.007750
0.874255 0.007091
0.899721 0.006182
0.922595 0.005078
0.942728 0.003847
0.959990 0.002577
0.974268 0.001363
0.985471 0.000299
0.993525 -0.000528
0.998379 -0.001053
1.000000 -0.001233
